万得代码,交易所代码,自然日,时间,成交编号,成交代码,委托代码,BS标志,成交价格,成交数量,叫卖序号,叫买序号,
600000.SH,600000,20240102,112812020,3688317,,,B,66100,2200,6389455,6732467,
600000.SH,600000,20240102,112812030,3688319,,,B,66100,200,6389455,6732474,
600000.SH,600000,20240102,112812810,3688477,,,B,66100,200,6389455,6732768,
600000.SH,600000,20240102,112812820,3688484,,,B,66100,300,6389455,6732775,
600000.SH,600000,20240102,112812850,3688496,,,S,66000,100,6732791,168661,
600000.SH,600000,20240102,112813580,3688740,,,S,66000,800,6733117,168661,
600000.SH,600000,20240102,112814360,3688909,,,B,66100,400,6389455,6733434,
600000.SH,600000,20240102,112828940,3691693,,,B,66100,2000,6389455,6738901,
600000.SH,600000,20240102,112830790,3692132,,,S,66000,500,6739848,168661,
600000.SH,600000,20240102,112833900,3693015,,,B,66100,4200,6389455,6741399,
600000.SH,600000,20240102,112834960,3693181,,,B,66100,400,6389455,6741774,
600000.SH,600000,20240102,112835200,3693254,,,B,66100,200,6389455,6741850,
600000.SH,600000,20240102,112837480,3693970,,,B,66100,600,6389455,6742974,
600000.SH,600000,20240102,112839760,3694489,,,S,66000,600,6743941,168661,
600000.SH,600000,20240102,112841450,3694894,,,S,66000,200,6744721,168661,
600000.SH,600000,20240102,112844200,3695698,,,S,66000,700,6745861,168661,
600000.SH,600000,20240102,112844850,3695844,,,S,66000,3200,6746116,168661,
600000.SH,600000,20240102,112847280,3696357,,,S,66000,600,6746993,168661,
600000.SH,600000,20240102,112850080,3696963,,,B,66100,400,6389455,6748037,
600000.SH,600000,20240102,112853530,3697569,,,S,66000,3200,6749224,168661,
600000.SH,600000,20240102,112859430,3698782,,,B,66100,500,6389455,6751523,
600000.SH,600000,20240102,112859470,3698798,,,S,66000,100,6751544,168661,
600000.SH,600000,20240102,112900120,3699001,,,S,66000,600,6751934,168661,
600000.SH,600000,20240102,112900140,3699008,,,S,66000,400,6751949,168661,
600000.SH,600000,20240102,112900510,3699380,,,B,66100,200,6389455,6752456,
600000.SH,600000,20240102,112900750,3699468,,,S,66000,1700,6752629,168661,
600000.SH,600000,20240102,112903750,3700508,,,S,66000,2200,6754632,168661,
600000.SH,600000,20240102,112903830,3700517,,,S,66000,400,6754666,168661,
600000.SH,600000,20240102,112904050,3700585,,,S,66000,900,6754848,168661,
600000.SH,600000,20240102,112906110,3701455,,,S,66000,100,6756420,168661,
600000.SH,600000,20240102,112908500,3702363,,,B,66100,400,6389455,6757820,
600000.SH,600000,20240102,112909140,3702554,,,S,66000,100,6758130,168661,
600000.SH,600000,20240102,112910010,3702798,,,S,66000,100,6758713,168661,
600000.SH,600000,20240102,112910860,3703116,,,S,66000,2000,6759285,168661,
600000.SH,600000,20240102,112911090,3703172,,,S,66000,200,6759402,168661,
600000.SH,600000,20240102,112912080,3703445,,,S,66000,200,6759951,168661,
600000.SH,600000,20240102,112912200,3703541,,,S,66000,200,6760010,168661,
600000.SH,600000,20240102,112912460,3703601,,,S,66000,2100,6760189,168661,
600000.SH,600000,20240102,112915060,3704273,,,S,66000,200,6761461,168661,
600000.SH,600000,20240102,112916220,3704507,,,S,66000,200,6762002,168661,
600000.SH,600000,20240102,112919190,3705382,,,S,66000,200,6763612,168661,
600000.SH,600000,20240102,112919540,3705483,,,S,66000,2000,6763776,168661,
600000.SH,600000,20240102,112923060,3706556,,,S,66000,200,6765466,168661,
600000.SH,600000,20240102,112925610,3707287,,,S,66000,500,6766523,168661,
600000.SH,600000,20240102,112927060,3707927,,,S,66000,100,6767384,168661,
600000.SH,600000,20240102,112927090,3707939,,,B,66100,100,6389455,6767403,
600000.SH,600000,20240102,112927810,3708204,,,B,66100,1200,6389455,6767878,
600000.SH,600000,20240102,112928050,3708323,,,B,66100,200,6389455,6768010,
600000.SH,600000,20240102,112928250,3708406,,,S,66000,1100,6768118,168661,
600000.SH,600000,20240102,112928600,3708530,,,S,66000,900,6768277,168661,
600000.SH,600000,20240102,112928610,3708541,,,S,66000,800,6768285,168661,
600000.SH,600000,20240102,112929790,3709060,,,S,66000,1000,6769024,168661,
600000.SH,600000,20240102,112930080,3709174,,,B,66100,200,6389455,6769173,
600000.SH,600000,20240102,112931070,3709792,,,B,66100,300,6389455,6770032,
600000.SH,600000,20240102,112932670,3710508,,,B,66100,200,6389455,6771070,
600000.SH,600000,20240102,112932870,3710582,,,S,66000,900,6771172,168661,
600000.SH,600000,20240102,112934070,3711173,,,S,66000,800,6772135,168661,
600000.SH,600000,20240102,112935050,3711748,,,S,66000,1000,6773021,168661,
600000.SH,600000,20240102,112935940,3711963,,,S,66000,300,6773399,168661,
600000.SH,600000,20240102,112936660,3712142,,,B,66100,400,6389455,6773769,
600000.SH,600000,20240102,112936840,3712208,,,B,66100,100,6389455,6773858,
600000.SH,600000,20240102,112936990,3712245,,,S,66000,900,6773917,168661,
600000.SH,600000,20240102,112939800,3712861,,,S,66000,500,6775014,168661,
600000.SH,600000,20240102,112941190,3713339,,,S,66000,100,6775641,168661,
600000.SH,600000,20240102,112942950,3713812,,,B,66100,800,6389455,6776261,
600000.SH,600000,20240102,112943040,3713847,,,B,66100,500,6389455,6776309,
600000.SH,600000,20240102,112944040,3714072,,,B,66100,100,6389455,6776656,
600000.SH,600000,20240102,112944540,3714172,,,B,66100,100,6389455,6776817,
600000.SH,600000,20240102,112946470,3714591,,,S,66000,400,6777629,168661,
600000.SH,600000,20240102,112948260,3714964,,,S,66000,600,6778388,168661,
600000.SH,600000,20240102,112948940,3715107,,,B,66100,100,6389455,6778641,
600000.SH,600000,20240102,112948950,3715120,,,B,66100,100,6389455,6778655,
600000.SH,600000,20240102,112952270,3715814,,,B,66100,500,6389455,6780125,
600000.SH,600000,20240102,112953200,3716014,,,S,66000,100,6780365,168661,
600000.SH,600000,20240102,112954130,3716216,,,S,66000,200,6780712,168661,
600000.SH,600000,20240102,112956090,3716598,,,S,66000,200,6781321,168661,
600000.SH,600000,20240102,112956090,3716599,,,S,66000,200,6781323,168661,
600000.SH,600000,20240102,112956090,3716600,,,S,66000,100,6781324,168661,
600000.SH,600000,20240102,112957120,3716768,,,S,66000,200,6781596,168661,
600000.SH,600000,20240102,112957130,3716770,,,S,66000,200,6781600,168661,
600000.SH,600000,20240102,112958070,3716922,,,S,66000,100,6781827,168661,
600000.SH,600000,20240102,112958070,3716923,,,S,66000,300,6781828,168661,
600000.SH,600000,20240102,112958070,3716924,,,S,66000,100,6781829,168661,
600000.SH,600000,20240102,112959170,3717107,,,S,66000,200,6782084,168661,
600000.SH,600000,20240102,130000980,3719238,,,B,66100,100,6389455,6785999,
600000.SH,600000,20240102,130000980,3719407,,,B,66100,100,6389455,6786407,
600000.SH,600000,20240102,130001060,3719631,,,B,66100,100,6389455,6786943,
600000.SH,600000,20240102,130001450,3721542,,,S,66000,100,6792414,168661,
600000.SH,600000,20240102,130001710,3722332,,,S,66000,2500,6794720,168661,
600000.SH,600000,20240102,130002320,3724414,,,S,66000,1400,6801470,168661,
600000.SH,600000,20240102,130002450,3724991,,,B,66100,2000,6389455,6803239,
600000.SH,600000,20240102,130002450,3725061,,,B,66100,8000,6389455,6803418,
600000.SH,600000,20240102,130002620,3725812,,,B,66100,400,6389455,6805443,
600000.SH,600000,20240102,130002620,3725819,,,S,66000,400,6805456,168661,
600000.SH,600000,20240102,130002620,3725831,,,S,66000,500,6805506,168661,
600000.SH,600000,20240102,130002910,3726821,,,B,66100,24700,6389455,6808381,
600000.SH,600000,20240102,130003040,3727597,,,S,66000,100,6810520,168661,
600000.SH,600000,20240102,130003040,3727625,,,B,66100,100,6389455,6810571,
600000.SH,600000,20240102,130003040,3727814,,,B,66100,200,6389455,6811065,
600000.SH,600000,20240102,130003460,3729243,,,B,66100,500,6389455,6815107,
600000.SH,600000,20240102,130003460,3729423,,,S,66000,500,6815688,168661,
600000.SH,600000,20240102,130003460,3729424,,,S,66000,100,6815689,168661,
600000.SH,600000,20240102,130003600,3729560,,,S,66000,12400,6815989,168661,
600000.SH,600000,20240102,130003930,3730808,,,B,66100,1000,6389455,6819396,
600000.SH,600000,20240102,130003930,3731198,,,B,66100,800,6389455,6820616,
600000.SH,600000,20240102,130004150,3731720,,,B,66100,4500,6389455,6821813,
600000.SH,600000,20240102,130004150,3731949,,,S,66000,2199,6822491,168661,
600000.SH,600000,20240102,130004150,3731950,,,S,66000,1200,6822491,184105,
600000.SH,600000,20240102,130004150,3731951,,,S,66000,1000,6822491,216227,
600000.SH,600000,20240102,130004150,3731952,,,S,66000,1524,6822491,234628,
600000.SH,600000,20240102,130004560,3733267,,,B,66100,1700,6389455,6825022,
600000.SH,600000,20240102,130004950,3734156,,,B,66100,100,6389455,6826675,
600000.SH,600000,20240102,130005090,3734285,,,S,66000,600,6826951,234628,
600000.SH,600000,20240102,130005200,3734564,,,B,66100,100,6389455,6827534,
600000.SH,600000,20240102,130005270,3734684,,,S,66000,2500,6827763,234628,
600000.SH,600000,20240102,130006060,3735840,,,S,66000,100,6830194,234628,
600000.SH,600000,20240102,130006830,3736831,,,B,66100,400,6389455,6832202,
600000.SH,600000,20240102,130006850,3736849,,,B,66100,100,6389455,6832246,
600000.SH,600000,20240102,130007460,3737589,,,S,66000,600,6833802,234628,
600000.SH,600000,20240102,130007490,3737601,,,B,66100,100,6389455,6833859,
600000.SH,600000,20240102,130008210,3738850,,,B,66100,1000,6389455,6836114,
600000.SH,600000,20240102,130008520,3739292,,,B,66100,800,6389455,6836737,
600000.SH,600000,20240102,130009170,3740270,,,S,66000,600,6838269,234628,
600000.SH,600000,20240102,130009220,3740316,,,B,66100,4900,6389455,6838364,
600000.SH,600000,20240102,130009660,3740745,,,S,66000,100,6839196,234628,
600000.SH,600000,20240102,130009800,3740903,,,B,66100,300,6389455,6839469,
600000.SH,600000,20240102,130010310,3741554,,,B,66100,2700,6389455,6840753,
600000.SH,600000,20240102,130011270,3742756,,,B,66100,4900,6389455,6843054,
600000.SH,600000,20240102,130011270,3742757,,,B,66100,2900,6389455,6843055,
600000.SH,600000,20240102,130011800,3743696,,,S,66000,700,6844444,234628,
600000.SH,600000,20240102,130012050,3743965,,,S,66000,100,6844881,234628,
600000.SH,600000,20240102,130012050,3743968,,,S,66000,100,6844890,234628,
600000.SH,600000,20240102,130013650,3745721,,,B,66100,4400,6389455,6847871,
600000.SH,600000,20240102,130016020,3747887,,,B,66100,1100,6389455,6851463,
600000.SH,600000,20240102,130019780,3750032,,,S,66000,600,6855597,234628,
600000.SH,600000,20240102,130021800,3751014,,,B,66100,100,6389455,6857496,
600000.SH,600000,20240102,130045440,3760825,,,B,66100,100,6389455,6874340,
600000.SH,600000,20240102,130050600,3762530,,,S,66000,2476,6877392,234628,
600000.SH,600000,20240102,130050600,3762531,,,S,66000,1000,6877392,254363,
600000.SH,600000,20240102,130050600,3762532,,,S,66000,1424,6877392,278094,
600000.SH,600000,20240102,130058480,3765207,,,B,66100,100,6389455,6881805,
600000.SH,600000,20240102,130059200,3765456,,,S,66000,1200,6882190,278094,
600000.SH,600000,20240102,130107990,3769713,,,B,66100,2400,6389455,6888925,
600000.SH,600000,20240102,130120200,3777170,,,B,66100,100,6389455,6900241,
600000.SH,600000,20240102,130126150,3779713,,,S,66000,2376,6905142,278094,
600000.SH,600000,20240102,130126150,3779714,,,S,66000,1824,6905142,280674,
600000.SH,600000,20240102,130130840,3781687,,,S,66000,176,6908039,280674,
600000.SH,600000,20240102,130130840,3781688,,,S,66000,324,6908039,285093,
600000.SH,600000,20240102,130158080,3790558,,,S,66000,500,6923919,285093,
600000.SH,600000,20240102,130158120,3790569,,,S,66000,1000,6923930,285093,
600000.SH,600000,20240102,130158120,3790570,,,S,66000,176,6923931,285093,
600000.SH,600000,20240102,130158120,3790571,,,S,66000,324,6923931,312072,
600000.SH,600000,20240102,130158120,3790572,,,S,66000,700,6923932,312072,
600000.SH,600000,20240102,130158510,3790641,,,S,66000,700,6924069,312072,
600000.SH,600000,20240102,130159140,3790764,,,S,66000,900,6924361,312072,
600000.SH,600000,20240102,130200430,3791063,,,S,66000,2900,6925003,312072,
600000.SH,600000,20240102,130200710,3791193,,,S,66000,200,6925192,312072,
600000.SH,600000,20240102,130200770,3791214,,,S,66000,600,6925281,312072,
600000.SH,600000,20240102,130200800,3791230,,,B,66100,3400,6389455,6925322,
600000.SH,600000,20240102,130201300,3791505,,,S,66000,1100,6925740,312072,
600000.SH,600000,20240102,130203810,3792630,,,S,66000,500,6928457,312072,
600000.SH,600000,20240102,130203810,3792631,,,S,66000,200,6928460,312072,
600000.SH,600000,20240102,130203810,3792632,,,S,66000,200,6928461,312072,
600000.SH,600000,20240102,130203850,3792642,,,S,66000,200,6928498,312072,
600000.SH,600000,20240102,130203850,3792644,,,S,66000,1300,6928502,312072,
600000.SH,600000,20240102,130203850,3792645,,,S,66000,400,6928503,312072,
600000.SH,600000,20240102,130203870,3792651,,,B,66100,100,6389455,6928514,
600000.SH,600000,20240102,130206040,3793786,,,S,66000,700,6930840,312072,
600000.SH,600000,20240102,130206190,3793854,,,S,66000,200,6930952,312072,
600000.SH,600000,20240102,130206190,3793855,,,S,66000,100,6930953,312072,
600000.SH,600000,20240102,130206190,3793860,,,S,66000,200,6930959,312072,
600000.SH,600000,20240102,130206200,3793887,,,S,66000,100,6930982,312072,
600000.SH,600000,20240102,130206220,3793894,,,S,66000,200,6931000,312072,
600000.SH,600000,20240102,130206310,3793994,,,S,66000,500,6931103,312072,
600000.SH,600000,20240102,130206780,3794202,,,S,66000,500,6931609,312072,
600000.SH,600000,20240102,130206780,3794203,,,S,66000,500,6931610,312072,
600000.SH,600000,20240102,130206780,3794204,,,S,66000,200,6931611,312072,
600000.SH,600000,20240102,130206780,3794205,,,S,66000,300,6931612,312072,
600000.SH,600000,20240102,130206780,3794206,,,S,66000,600,6931613,312072,
600000.SH,600000,20240102,130206790,3794210,,,S,66000,300,6931621,312072,
600000.SH,600000,20240102,130206790,3794213,,,S,66000,500,6931626,312072,
600000.SH,600000,20240102,130206790,3794217,,,S,66000,200,6931635,312072,
600000.SH,600000,20240102,130206810,3794220,,,S,66000,200,6931644,312072,
600000.SH,600000,20240102,130207130,3794329,,,S,66000,800,6931988,312072,
600000.SH,600000,20240102,130208120,3794713,,,S,66000,100,6932761,312072,
600000.SH,600000,20240102,130208170,3794727,,,S,66000,300,6932793,312072,
600000.SH,600000,20240102,130208170,3794728,,,S,66000,200,6932794,312072,
600000.SH,600000,20240102,130208200,3794741,,,S,66000,100,6932816,312072,
600000.SH,600000,20240102,130208220,3794743,,,S,66000,200,6932829,312072,
600000.SH,600000,20240102,130208280,3794765,,,S,66000,400,6932871,312072,
600000.SH,600000,20240102,130208850,3794939,,,S,66000,1700,6933187,312072,
600000.SH,600000,20240102,130209110,3795016,,,S,66000,676,6933311,312072,
600000.SH,600000,20240102,130209110,3795017,,,S,66000,124,6933311,329523,
600000.SH,600000,20240102,130209250,3795054,,,S,66000,876,6933422,329523,
600000.SH,600000,20240102,130209250,3795055,,,S,66000,324,6933422,503498,
600000.SH,600000,20240102,130209250,3795056,,,S,66000,176,6933423,503498,
600000.SH,600000,20240102,130209250,3795057,,,S,66000,24,6933423,795894,
600000.SH,600000,20240102,130209250,3795058,,,S,66000,200,6933424,795894,
600000.SH,600000,20240102,130209250,3795059,,,S,66000,300,6933425,795894,
600000.SH,600000,20240102,130209450,3795103,,,S,66000,200,6933544,795894,
600000.SH,600000,20240102,130209460,3795109,,,S,66000,200,6933552,795894,
600000.SH,600000,20240102,130209790,3795235,,,S,66000,200,6933793,795894,
600000.SH,600000,20240102,130209790,3795236,,,S,66000,76,6933794,795894,
600000.SH,600000,20240102,130209790,3795237,,,S,66000,924,6933794,890576,
600000.SH,600000,20240102,130209790,3795238,,,S,66000,900,6933795,890576,
600000.SH,600000,20240102,130209790,3795239,,,S,66000,200,6933796,890576,
600000.SH,600000,20240102,130209790,3795240,,,S,66000,200,6933797,890576,
600000.SH,600000,20240102,130209790,3795255,,,S,66000,800,6933799,890576,
600000.SH,600000,20240102,130209820,3795263,,,S,66000,700,6933805,890576,
600000.SH,600000,20240102,130209820,3795268,,,S,66000,100,6933810,890576,
600000.SH,600000,20240102,130209830,3795277,,,S,66000,200,6933822,890576,
600000.SH,600000,20240102,130210140,3795423,,,S,66000,100,6934126,890576,
600000.SH,600000,20240102,130210230,3795454,,,S,66000,1000,6934212,890576,
600000.SH,600000,20240102,130210440,3795579,,,S,66000,1800,6934384,890576,
600000.SH,600000,20240102,130210670,3795667,,,S,66000,200,6934572,890576,
600000.SH,600000,20240102,130210670,3795668,,,S,66000,800,6934573,890576,
600000.SH,600000,20240102,130210670,3795669,,,S,66000,200,6934574,890576,
600000.SH,600000,20240102,130210670,3795670,,,S,66000,200,6934575,890576,
600000.SH,600000,20240102,130210690,3795671,,,S,66000,900,6934576,890576,
600000.SH,600000,20240102,130210690,3795672,,,S,66000,200,6934577,890576,
600000.SH,600000,20240102,130210690,3795673,,,S,66000,600,6934578,890576,
600000.SH,600000,20240102,130210710,3795687,,,S,66000,100,6934604,890576,
600000.SH,600000,20240102,130210780,3795727,,,S,66000,1300,6934664,890576,
600000.SH,600000,20240102,130210780,3795728,,,S,66000,500,6934665,890576,
600000.SH,600000,20240102,130211150,3795873,,,S,66000,100,6934920,890576,
600000.SH,600000,20240102,130212280,3796362,,,B,66100,200,6389455,6935859,
600000.SH,600000,20240102,130212560,3796469,,,S,66000,1600,6936061,890576,
600000.SH,600000,20240102,130212620,3796480,,,S,66000,600,6936088,890576,
600000.SH,600000,20240102,130212770,3796518,,,S,66000,1000,6936215,890576,
600000.SH,600000,20240102,130212770,3796519,,,S,66000,200,6936216,890576,
600000.SH,600000,20240102,130212770,3796520,,,S,66000,900,6936217,890576,
600000.SH,600000,20240102,130212770,3796521,,,S,66000,400,6936221,890576,
600000.SH,600000,20240102,130212770,3796529,,,S,66000,600,6936237,890576,
600000.SH,600000,20240102,130212770,3796531,,,S,66000,1100,6936241,890576,
600000.SH,600000,20240102,130212790,3796534,,,S,66000,100,6936253,890576,
600000.SH,600000,20240102,130212790,3796541,,,S,66000,100,6936263,890576,
600000.SH,600000,20240102,130212790,3796542,,,S,66000,1200,6936264,890576,
